,date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography,month,other_plu
230,2015-01-18,1.25,152671,26462,40475,38677,47055.08,33996.73,13058.35,0.0,conventional,2015,Charlotte,1,47057
231,2015-01-18,2.15,2697,346,744,766,840.32,840.32,0.0,0.0,organic,2015,Charlotte,1,841
232,2015-01-18,1.14,797741,24917,533717,140239,98865.72,95516.44,3311.71,37.57,conventional,2015,Chicago,1,98868
233,2015-01-18,1.81,12499,1154,10830,0,514.45,514.45,0.0,0.0,organic,2015,Chicago,1,515
234,2015-01-18,0.93,175681,3333,128858,1086,42403.04,24024.17,18264.75,114.12,conventional,2015,Cincinnati/Dayton,1,42404
235,2015-01-18,1.37,10051,282,9374,0,395.09,351.87,43.22,0.0,organic,2015,Cincinnati/Dayton,1,395
236,2015-01-18,1.02,116450,55532,26458,7040,27417.51,24386.64,2962.41,68.46,conventional,2015,Columbus,1,27420
237,2015-01-18,1.84,4027,279,2959,0,788.48,213.33,575.15,0.0,organic,2015,Columbus,1,789
238,2015-01-18,0.76,1091677,627090,374230,15550,74805.23,62375.69,12416.71,12.83,conventional,2015,Dallas/Ft. Worth,1,74807
239,2015-01-18,1.28,12634,7556,871,0,4206.67,4206.67,0.0,0.0,organic,2015,Dallas/Ft. Worth,1,4207
240,2015-01-18,0.99,808194,151976,500683,4225,151308.9,77528.06,73764.68,16.16,conventional,2015,Denver,1,151310
241,2015-01-18,1.1,42234,5475,32538,42,4178.82,992.64,3186.18,0.0,organic,2015,Denver,1,4179
242,2015-01-18,1.1,291788,113616,45446,37740,94985.22,92319.38,1066.01,1599.83,conventional,2015,Detroit,1,94986
243,2015-01-18,1.9,7656,376,6430,0,850.45,446.67,403.78,0.0,organic,2015,Detroit,1,850
244,2015-01-18,1.07,150201,970,78433,6411,64385.9,60381.95,3727.81,276.14,conventional,2015,Grand Rapids,1,64387
245,2015-01-18,1.88,706,20,488,0,196.67,196.67,0.0,0.0,organic,2015,Grand Rapids,1,198
246,2015-01-18,1.08,3006207,401683,1650327,257105,697090.44,600155.95,93434.54,3499.95,conventional,2015,Great Lakes,1,697092
247,2015-01-18,1.73,57646,3941,43653,0,10052.16,6511.7,3540.46,0.0,organic,2015,Great Lakes,1,10052
248,2015-01-18,1.24,182604,30928,85410,535,65730.17,64180.88,1549.29,0.0,conventional,2015,Harrisburg/Scranton,1,65731
249,2015-01-18,1.94,1355,50,127,8,1168.46,1168.46,0.0,0.0,organic,2015,Harrisburg/Scranton,1,1170
250,2015-01-18,1.39,229216,3347,160683,286,64898.32,62671.58,2226.74,0.0,conventional,2015,Hartford/Springfield,1,64900
251,2015-01-18,2.35,2552,39,2233,12,266.67,266.67,0.0,0.0,organic,2015,Hartford/Springfield,1,268
252,2015-01-18,0.77,1017854,458532,429687,9353,120280.76,107320.39,12960.37,0.0,conventional,2015,Houston,1,120282
253,2015-01-18,1.2,9979,8538,690,0,750.0,750.0,0.0,0.0,organic,2015,Houston,1,751
254,2015-01-18,1.14,149319,2910,103890,2048,40469.37,22405.47,17913.92,149.98,conventional,2015,Indianapolis,1,40471
255,2015-01-18,1.96,1083,45,925,0,112.58,105.03,7.55,0.0,organic,2015,Indianapolis,1,113
256,2015-01-18,1.27,99496,57479,16442,513,25060.56,14684.19,10376.37,0.0,conventional,2015,Jacksonville,1,25062
257,2015-01-18,1.82,1403,846,55,1,500.0,500.0,0.0,0.0,organic,2015,Jacksonville,1,501
258,2015-01-18,1.06,233186,100191,94930,4887,33175.55,32897.59,277.96,0.0,conventional,2015,Las Vegas,1,33178
259,2015-01-18,1.63,6032,3449,1769,0,813.33,813.33,0.0,0.0,organic,2015,Las Vegas,1,814
260,2015-01-18,0.89,2800679,1925013,526106,59364,290195.16,260857.96,26671.18,2666.02,conventional,2015,Los Angeles,1,290196
261,2015-01-18,1.29,43649,33738,1368,0,8541.34,8541.34,0.0,0.0,organic,2015,Los Angeles,1,8543
262,2015-01-18,1.06,85580,2250,63826,426,19076.5,10228.66,8804.67,43.17,conventional,2015,Louisville,1,19078
263,2015-01-18,1.79,1106,5,676,0,425.29,420.0,5.29,0.0,organic,2015,Louisville,1,425
264,2015-01-18,1.3,405138,285204,42798,42,77092.27,41312.0,35780.27,0.0,conventional,2015,Miami/Ft. Lauderdale,1,77094
265,2015-01-18,1.87,1459,1054,17,0,386.67,386.67,0.0,0.0,organic,2015,Miami/Ft. Lauderdale,1,388
266,2015-01-18,1.19,2330829,530333,1045424,186027,569042.98,478770.7,90214.44,57.84,conventional,2015,Midsouth,1,569045
267,2015-01-18,1.65,52559,11415,25306,3345,12492.18,10971.43,1520.75,0.0,organic,2015,Midsouth,1,12493
268,2015-01-18,1.08,143464,97216,8423,12187,25636.88,23520.54,2116.34,0.0,conventional,2015,Nashville,1,25638
269,2015-01-18,1.81,3118,188,1951,86,892.49,773.33,119.16,0.0,organic,2015,Nashville,1,893
270,2015-01-18,1.03,267666,179991,23263,213,64197.94,61302.5,2895.44,0.0,conventional,2015,New Orleans/Mobile,1,64199
271,2015-01-18,0.98,4739,256,2,0,4480.0,4480.0,0.0,0.0,organic,2015,New Orleans/Mobile,1,4481
272,2015-01-18,1.37,1044280,18945,749309,3039,272986.43,211934.06,61052.37,0.0,conventional,2015,New York,1,272987
273,2015-01-18,2.08,9204,692,7146,37,1327.19,1327.19,0.0,0.0,organic,2015,New York,1,1329
274,2015-01-18,1.32,3066789,91803,2098784,7215,868986.62,784229.51,84757.11,0.0,conventional,2015,Northeast,1,868987
275,2015-01-18,1.94,35304,1461,13317,73,20452.15,18457.1,1995.05,0.0,organic,2015,Northeast,1,20453
276,2015-01-18,1.12,309202,3012,241380,38,64770.92,64770.92,0.0,0.0,conventional,2015,Northern New England,1,64772
277,2015-01-18,1.88,7618,0,569,0,7049.63,7049.63,0.0,0.0,organic,2015,Northern New England,1,7049
278,2015-01-18,1.33,191078,112722,34703,83,43569.17,18914.84,24654.33,0.0,conventional,2015,Orlando,1,43570
279,2015-01-18,1.79,2151,1237,31,0,883.33,883.33,0.0,0.0,organic,2015,Orlando,1,883
280,2015-01-18,1.4,331495,15116,209523,1469,105386.55,93250.96,12135.59,0.0,conventional,2015,Philadelphia,1,105387
281,2015-01-18,1.93,1699,258,731,19,689.13,689.13,0.0,0.0,organic,2015,Philadelphia,1,691
282,2015-01-18,0.67,1088608,811662,200514,5643,70788.61,70788.61,0.0,0.0,conventional,2015,Phoenix/Tucson,1,70789
283,2015-01-18,1.36,12251,10248,1529,0,473.33,473.33,0.0,0.0,organic,2015,Phoenix/Tucson,1,474
284,2015-01-18,1.47,59312,2147,36730,1075,19359.33,12321.55,7037.78,0.0,conventional,2015,Pittsburgh,1,19360
285,2015-01-18,1.55,3448,312,709,0,2426.47,257.86,2168.61,0.0,organic,2015,Pittsburgh,1,2427
286,2015-01-18,1.02,1674945,966515,485150,14504,208774.76,206579.02,1074.3,1121.44,conventional,2015,Plains,1,208776
287,2015-01-18,1.8,29669,6340,13476,34,9818.59,8577.16,1241.43,0.0,organic,2015,Plains,1,9819
288,2015-01-18,1.11,439617,155745,220991,14692,48187.39,34402.17,13785.22,0.0,conventional,2015,Portland,1,48189
289,2015-01-18,1.24,51904,11894,30078,4,9926.86,303.33,9623.53,0.0,organic,2015,Portland,1,9928
290,2015-01-18,1.22,204504,48613,55881,39543,60466.47,46298.95,14167.52,0.0,conventional,2015,Raleigh/Greensboro,1,60467
291,2015-01-18,1.97,3496,78,1775,628,1014.61,925.39,89.22,0.0,organic,2015,Raleigh/Greensboro,1,1015
292,2015-01-18,1.18,179038,54459,66963,9958,47657.12,36798.65,10858.47,0.0,conventional,2015,Richmond/Norfolk,1,47658
293,2015-01-18,1.62,3480,120,2152,363,845.21,583.33,261.88,0.0,organic,2015,Richmond/Norfolk,1,845
294,2015-01-18,1.18,112106,44676,37854,117,29457.09,25952.51,3504.58,0.0,conventional,2015,Roanoke,1,29459
295,2015-01-18,1.48,5621,109,4464,0,1046.89,626.3,420.59,0.0,organic,2015,Roanoke,1,1048
296,2015-01-18,1.22,367047,83097,238956,5672,39320.62,39320.62,0.0,0.0,conventional,2015,Sacramento,1,39322
297,2015-01-18,1.13,37233,15363,20986,0,883.8,883.8,0.0,0.0,organic,2015,Sacramento,1,884
298,2015-01-18,1.01,461063,250311,163944,14125,32682.78,27844.81,4411.36,426.61,conventional,2015,San Diego,1,32683
299,2015-01-18,1.29,14473,12300,580,0,1593.11,1593.11,0.0,0.0,organic,2015,San Diego,1,1593
300,2015-01-18,1.22,753746,107566,554501,12868,78809.61,78241.87,515.56,52.18,conventional,2015,San Francisco,1,78811
301,2015-01-18,1.27,41482,26336,14789,0,356.67,356.67,0.0,0.0,organic,2015,San Francisco,1,357
302,2015-01-18,1.2,463472,160898,223145,11177,68250.89,67519.53,720.65,10.71,conventional,2015,Seattle,1,68252
303,2015-01-18,1.45,44616,6222,30224,7,8161.49,216.67,7944.82,0.0,organic,2015,Seattle,1,8163
304,2015-01-18,1.15,276205,160256,44019,14954,56975.63,35311.93,21663.7,0.0,conventional,2015,South Carolina,1,56976
305,2015-01-18,1.93,3024,686,656,310,1370.72,1346.0,24.72,0.0,organic,2015,South Carolina,1,1372
306,2015-01-18,0.79,5322625,2839359,1782045,146481,554739.03,497106.16,57607.18,25.69,conventional,2015,South Central,1,554740
307,2015-01-18,1.27,65242,32913,6344,0,25985.46,25780.0,205.46,0.0,organic,2015,South Central,1,25985
308,2015-01-18,1.19,2595783,1815847,273695,22004,484236.48,258541.9,225694.58,0.0,conventional,2015,Southeast,1,484237
309,2015-01-18,1.79,25740,10781,3489,498,10971.03,10657.51,313.52,0.0,organic,2015,Southeast,1,10972
310,2015-01-18,1.18,69600,28457,29719,2933,8489.31,7986.02,503.29,0.0,conventional,2015,Spokane,1,8491
311,2015-01-18,1.44,4363,582,3132,0,647.93,146.67,501.26,0.0,organic,2015,Spokane,1,649
312,2015-01-18,1.28,170590,78724,50701,145,41018.95,41014.51,4.44,0.0,conventional,2015,St. Louis,1,41020
313,2015-01-18,1.92,2923,2410,213,0,300.0,300.0,0.0,0.0,organic,2015,St. Louis,1,300
314,2015-01-18,1.4,40391,789,24755,27,14818.36,14818.36,0.0,0.0,conventional,2015,Syracuse,1,14820
315,2015-01-18,1.84,627,0,151,0,476.34,476.34,0.0,0.0,organic,2015,Syracuse,1,476
316,2015-01-18,1.27,228920,132142,33674,37,63066.57,25006.34,38060.23,0.0,conventional,2015,Tampa,1,63067
317,2015-01-18,1.73,1751,810,23,0,916.67,916.67,0.0,0.0,organic,2015,Tampa,1,918
318,2015-01-18,1.03,29043458,11858139,11701947,831301,4652069.81,3873041.26,771093.2,7935.35,conventional,2015,Total U.S.,1,4652071
319,2015-01-18,1.42,713120,254319,311811,4020,142968.56,101850.23,41118.33,0.0,organic,2015,Total U.S.,1,142970
320,2015-01-18,0.96,5475363,2431736,2258069,76348,709208.62,527358.78,181809.88,39.96,conventional,2015,West,1,709210
321,2015-01-18,1.33,251749,64328,147608,69,39743.83,7442.17,32301.66,0.0,organic,2015,West,1,39744
322,2015-01-18,0.8,729795,516446,128438,12473,72437.3,71564.22,873.08,0.0,conventional,2015,West Tex/New Mexico,1,72438
323,2015-01-18,1.71,5508,1793,2078,0,1635.84,1620.0,15.84,0.0,organic,2015,West Tex/New Mexico,1,1637
324,2015-01-25,1.06,45147,941,33196,164,10845.82,10103.35,742.47,0.0,conventional,2015,Albany,1,10846
325,2015-01-25,1.89,1115,14,148,0,952.3,952.3,0.0,0.0,organic,2015,Albany,1,953
326,2015-01-25,1.1,449332,393408,18718,594,36612.16,13176.39,23435.77,0.0,conventional,2015,Atlanta,1,36612
327,2015-01-25,1.87,3047,1578,735,0,733.56,533.33,200.23,0.0,organic,2015,Atlanta,1,734
328,2015-01-25,1.2,692934,49696,386398,39488,217350.64,209761.81,7588.83,0.0,conventional,2015,Baltimore/Washington,1,217352
329,2015-01-25,1.41,15387,8097,5023,528,1738.64,1738.64,0.0,0.0,organic,2015,Baltimore/Washington,1,1739
330,2015-01-25,1.03,66069,51922,7555,2061,4530.04,2009.53,2520.51,0.0,conventional,2015,Boise,1,4531
331,2015-01-25,1.82,1174,1,858,0,314.87,133.33,181.54,0.0,organic,2015,Boise,1,315
332,2015-01-25,1.17,409343,4730,288094,45,116472.16,115538.05,934.11,0.0,conventional,2015,Boston,1,116474
333,2015-01-25,2.01,1948,3,760,0,1184.75,1184.75,0.0,0.0,organic,2015,Boston,1,1185
334,2015-01-25,1.5,114052,1321,54007,74,58649.74,57909.74,740.0,0.0,conventional,2015,Buffalo/Rochester,1,58650
335,2015-01-25,1.6,1480,16,90,0,1373.92,1373.92,0.0,0.0,organic,2015,Buffalo/Rochester,1,1374
336,2015-01-25,1.06,4929884,2380955,1827783,150535,570609.87,521004.15,46809.48,2796.24,conventional,2015,California,1,570611
337,2015-01-25,1.3,121698,80952,28216,0,12529.65,12529.65,0.0,0.0,organic,2015,California,1,12530
338,2015-01-25,1.18,167270,37383,44000,31576,54309.81,41623.4,12686.41,0.0,conventional,2015,Charlotte,1,54311
339,2015-01-25,2.29,2694,347,956,920,469.68,469.68,0.0,0.0,organic,2015,Charlotte,1,471
340,2015-01-25,1.22,745439,26117,488218,145882,85220.93,75867.61,9265.81,87.51,conventional,2015,Chicago,1,85222
341,2015-01-25,1.83,10951,711,9515,0,724.44,724.44,0.0,0.0,organic,2015,Chicago,1,725
342,2015-01-25,0.93,213554,3617,162644,656,46636.08,20650.03,25970.02,16.03,conventional,2015,Cincinnati/Dayton,1,46637
343,2015-01-25,1.26,10191,220,8150,0,1821.2,377.77,1443.43,0.0,organic,2015,Cincinnati/Dayton,1,1821
344,2015-01-25,1.08,116995,53201,32775,7822,23196.35,21117.47,2057.45,21.43,conventional,2015,Columbus,1,23197
345,2015-01-25,1.67,4847,350,3650,0,846.74,293.33,553.41,0.0,organic,2015,Columbus,1,847
346,2015-01-25,0.8,1008295,649344,271152,9610,78188.26,60158.3,18029.96,0.0,conventional,2015,Dallas/Ft. Worth,1,78189
347,2015-01-25,1.34,11247,7244,1390,0,2613.33,2613.33,0.0,0.0,organic,2015,Dallas/Ft. Worth,1,2613
348,2015-01-25,1.02,695658,140914,422434,4944,127364.97,74743.6,52611.95,9.42,conventional,2015,Denver,1,127366
349,2015-01-25,1.33,22502,4271,8412,584,9234.42,1202.57,8031.85,0.0,organic,2015,Denver,1,9235
350,2015-01-25,1.19,277325,110113,47558,45889,73764.25,69311.52,1280.03,3172.7,conventional,2015,Detroit,1,73765
351,2015-01-25,1.62,8703,580,7210,0,912.82,60.0,852.82,0.0,organic,2015,Detroit,1,913
352,2015-01-25,1.19,144301,1112,78092,6374,58722.91,54053.21,4552.75,116.95,conventional,2015,Grand Rapids,1,58723
353,2015-01-25,2.01,711,59,572,0,80.0,80.0,0.0,0.0,organic,2015,Grand Rapids,1,80
354,2015-01-25,1.13,2928692,390289,1649082,271642,617677.34,503612.64,109501.0,4563.7,conventional,2015,Great Lakes,1,617679
355,2015-01-25,1.63,59906,3609,45327,0,10969.72,6137.81,4831.91,0.0,organic,2015,Great Lakes,1,10970
356,2015-01-25,1.17,206074,33193,89075,426,83379.23,79720.85,3658.38,0.0,conventional,2015,Harrisburg/Scranton,1,83380
357,2015-01-25,1.8,2171,97,171,0,1902.74,1902.74,0.0,0.0,organic,2015,Harrisburg/Scranton,1,1903
358,2015-01-25,1.35,241174,4305,150044,231,86591.5,79402.42,7189.08,0.0,conventional,2015,Hartford/Springfield,1,86594
359,2015-01-25,2.21,1920,73,1602,9,234.57,234.57,0.0,0.0,organic,2015,Hartford/Springfield,1,236
360,2015-01-25,0.77,983910,549415,309974,4231,120289.18,95546.28,24742.9,0.0,conventional,2015,Houston,1,120290
361,2015-01-25,1.24,11398,9698,893,0,806.67,806.67,0.0,0.0,organic,2015,Houston,1,807
362,2015-01-25,1.06,149473,3642,108152,724,36954.33,21963.56,14952.61,38.16,conventional,2015,Indianapolis,1,36955
363,2015-01-25,1.78,1221,49,765,0,406.02,286.67,119.35,0.0,organic,2015,Indianapolis,1,407
364,2015-01-25,1.2,109940,66985,14505,523,27925.94,16753.47,11172.47,0.0,conventional,2015,Jacksonville,1,27927
365,2015-01-25,1.88,1140,853,22,1,263.33,263.33,0.0,0.0,organic,2015,Jacksonville,1,264
366,2015-01-25,1.06,249509,114584,98937,3874,32113.37,31833.66,279.71,0.0,conventional,2015,Las Vegas,1,32114
367,2015-01-25,1.66,5758,2421,3050,0,286.65,273.33,13.32,0.0,organic,2015,Las Vegas,1,287
368,2015-01-25,0.96,2329987,1518406,456562,60922,294095.95,255279.65,36398.19,2418.11,conventional,2015,Los Angeles,1,294097
369,2015-01-25,1.23,38078,28037,1355,0,8684.63,8684.63,0.0,0.0,organic,2015,Los Angeles,1,8686
370,2015-01-25,1.02,86635,2283,63038,234,21079.53,8875.65,12189.0,14.88,conventional,2015,Louisville,1,21080
371,2015-01-25,1.68,1201,3,740,0,457.41,216.67,240.74,0.0,organic,2015,Louisville,1,458
372,2015-01-25,1.27,398055,289948,41120,65,66921.2,35279.75,31641.45,0.0,conventional,2015,Miami/Ft. Lauderdale,1,66922
373,2015-01-25,1.84,1648,1091,26,0,530.0,530.0,0.0,0.0,organic,2015,Miami/Ft. Lauderdale,1,531
374,2015-01-25,1.15,2480820,566435,1077630,164873,671880.46,572717.4,99142.71,20.35,conventional,2015,Midsouth,1,671882
375,2015-01-25,1.63,54932,11160,26029,3297,14444.88,11428.78,3016.1,0.0,organic,2015,Midsouth,1,14446
376,2015-01-25,1.07,140855,95428,8371,11082,25973.12,24183.43,1789.69,0.0,conventional,2015,Nashville,1,25974
377,2015-01-25,1.71,4448,192,2511,60,1684.61,850.0,834.61,0.0,organic,2015,Nashville,1,1685
378,2015-01-25,0.94,271448,188798,12771,352,69524.6,66085.94,3438.66,0.0,conventional,2015,New Orleans/Mobile,1,69527
379,2015-01-25,1.47,1278,204,10,0,1063.34,1063.34,0.0,0.0,organic,2015,New Orleans/Mobile,1,1064
380,2015-01-25,1.36,1102868,18101,768131,3184,313450.45,249848.32,63602.13,0.0,conventional,2015,New York,1,313452
381,2015-01-25,2.02,14337,1363,10912,46,2015.47,2015.47,0.0,0.0,organic,2015,New York,1,2016
382,2015-01-25,1.27,3238501,96761,2129188,7923,1004627.94,903840.54,100787.4,0.0,conventional,2015,Northeast,1,1004629
383,2015-01-25,1.92,40358,2519,17147,73,20619.2,20455.66,163.54,0.0,organic,2015,Northeast,1,20619
384,2015-01-25,1.06,290611,3806,233232,24,53547.65,53543.21,4.44,0.0,conventional,2015,Northern New England,1,53549
385,2015-01-25,1.9,6757,0,593,0,6163.83,6163.83,0.0,0.0,organic,2015,Northern New England,1,6164
386,2015-01-25,1.28,211991,133616,29418,91,48864.81,22591.61,26273.2,0.0,conventional,2015,Orlando,1,48866
387,2015-01-25,1.82,1925,1174,53,0,696.67,696.67,0.0,0.0,organic,2015,Orlando,1,698
388,2015-01-25,1.36,355645,16112,211453,1409,126670.39,110991.22,15679.17,0.0,conventional,2015,Philadelphia,1,126671
389,2015-01-25,1.82,2888,235,1358,22,1271.83,1271.83,0.0,0.0,organic,2015,Philadelphia,1,1273
390,2015-01-25,0.61,1233503,1002267,150640,5034,75561.02,75558.47,2.55,0.0,conventional,2015,Phoenix/Tucson,1,75562
391,2015-01-25,1.54,10849,7988,1728,0,1132.73,1120.0,12.73,0.0,organic,2015,Phoenix/Tucson,1,1133
392,2015-01-25,1.32,98722,1847,70060,2397,24416.8,17599.77,6817.03,0.0,conventional,2015,Pittsburgh,1,24418
393,2015-01-25,1.7,1441,598,91,0,751.75,559.41,192.34,0.0,organic,2015,Pittsburgh,1,752
394,2015-01-25,1.08,1510836,841332,454162,14022,201319.44,198193.38,1929.49,1196.57,conventional,2015,Plains,1,201320
395,2015-01-25,1.8,30207,3732,14987,20,11466.35,10403.58,1062.77,0.0,organic,2015,Plains,1,11468
396,2015-01-25,1.09,432770,131530,229573,13384,58282.2,40428.06,17854.14,0.0,conventional,2015,Portland,1,58283
397,2015-01-25,1.35,30862,15946,10638,3,4274.07,540.0,3734.07,0.0,organic,2015,Portland,1,4275
398,2015-01-25,1.16,233277,61158,59374,36067,76676.23,63206.25,13469.98,0.0,conventional,2015,Raleigh/Greensboro,1,76678
399,2015-01-25,2.02,3359,60,1948,627,721.86,620.46,101.4,0.0,organic,2015,Raleigh/Greensboro,1,724
400,2015-01-25,1.17,194086,54046,75205,8644,56189.36,45878.25,10311.11,0.0,conventional,2015,Richmond/Norfolk,1,56191
401,2015-01-25,1.57,3860,184,1998,325,1352.16,1002.65,349.51,0.0,organic,2015,Richmond/Norfolk,1,1353
402,2015-01-25,1.15,123070,48244,41412,103,33310.01,29161.12,4148.89,0.0,conventional,2015,Roanoke,1,33311
403,2015-01-25,1.47,5411,117,4133,0,1160.21,759.28,400.93,0.0,organic,2015,Roanoke,1,1161
404,2015-01-25,1.19,360027,101289,210411,9507,38819.19,38819.19,0.0,0.0,conventional,2015,Sacramento,1,38820
405,2015-01-25,1.44,9707,4291,4741,0,674.59,674.59,0.0,0.0,organic,2015,Sacramento,1,675
406,2015-01-25,1.02,406591,217747,140456,13326,35060.12,30090.58,4708.25,261.29,conventional,2015,San Diego,1,35062
407,2015-01-25,1.26,11132,9245,470,0,1416.96,1416.96,0.0,0.0,organic,2015,San Diego,1,1417
408,2015-01-25,1.21,713523,127276,481792,21293,83160.71,82293.47,796.67,70.57,conventional,2015,San Francisco,1,83162
409,2015-01-25,1.34,27146,17038,9879,0,228.67,228.67,0.0,0.0,organic,2015,San Francisco,1,229
410,2015-01-25,1.26,420124,118569,228985,11119,61449.41,61054.23,370.74,24.44,conventional,2015,Seattle,1,61451
411,2015-01-25,1.7,29354,6876,17363,7,5108.01,453.33,4654.68,0.0,organic,2015,Seattle,1,5108
412,2015-01-25,1.06,311348,187805,46947,12431,64163.71,45690.04,18473.67,0.0,conventional,2015,South Carolina,1,64165
413,2015-01-25,2.01,2865,776,621,450,1016.97,970.0,46.97,0.0,organic,2015,South Carolina,1,1018
414,2015-01-25,0.81,5142259,3205533,1298842,68870,569012.95,476249.64,92763.31,0.0,conventional,2015,South Central,1,569014
415,2015-01-25,1.37,58961,34211,8792,0,15958.27,15613.33,344.94,0.0,organic,2015,South Central,1,15958
416,2015-01-25,1.15,2778000,1990978,266024,18600,502397.09,281141.42,221255.67,0.0,conventional,2015,Southeast,1,502398
417,2015-01-25,1.81,23809,9855,3187,612,10154.18,9640.0,514.18,0.0,organic,2015,Southeast,1,10155
418,2015-01-25,1.21,64116,23843,29590,2672,8010.36,8010.36,0.0,0.0,conventional,2015,Spokane,1,8011
419,2015-01-25,1.66,3313,611,2325,3,372.79,226.67,146.12,0.0,organic,2015,Spokane,1,374
420,2015-01-25,1.17,176820,99020,31381,42,46375.55,46375.55,0.0,0.0,conventional,2015,St. Louis,1,46377
421,2015-01-25,1.93,4131,1526,2031,0,573.33,573.33,0.0,0.0,organic,2015,St. Louis,1,574
422,2015-01-25,1.37,44517,810,22526,36,21145.1,20725.1,420.0,0.0,conventional,2015,Syracuse,1,21145
423,2015-01-25,1.77,845,1,130,0,712.86,712.86,0.0,0.0,organic,2015,Syracuse,1,714
424,2015-01-25,1.21,260471,161291,30244,40,68895.19,30325.33,38569.86,0.0,conventional,2015,Tampa,1,68896
425,2015-01-25,1.75,1460,715,17,0,726.67,726.67,0.0,0.0,organic,2015,Tampa,1,728
426,2015-01-25,1.04,28470310,12167445,10734652,768020,4800192.94,3978636.9,812924.73,8631.31,conventional,2015,Total U.S.,1,4800193
427,2015-01-25,1.53,556368,207494,212312,4753,131808.1,95964.83,35843.27,0.0,organic,2015,Total U.S.,1,131809
428,2015-01-25,0.94,5461313,2695157,2031937,71550,662667.8,521877.7,140735.66,54.44,conventional,2015,West,1,662669
429,2015-01-25,1.52,166494,61454,68624,749,35665.87,9756.03,25909.84,0.0,organic,2015,West,1,35667
